ProvId,Location,Municipality,Date,Year,Month,Day,Date2,MinSampleDepth,MaxSampleDepth,Chlorophyll,pH,Temperature,P,DissolvedOxygen,ElecticalConductivity,N,Turbidity,LocationEdited
151684,Skäravattnet,Osby,8/17/1999,1999,8,17,229,1,1,17.6,6.56,19.1,25,,7.51,561,,Skäravattnet
151687,Skäravattnet,Osby,4/11/2000,2000,4,11,102,1,1,8.4,6.54,7.2,26,,7.17,574,,Skäravattnet
151688,Skäravattnet,Osby,8/22/2000,2000,8,22,235,1,1,55.3,6.69,18.2,25,,7.51,397,,Skäravattnet
151691,Skäravattnet,Osby,4/9/2001,2001,4,9,99,1,1,3.9,6.13,6.5,29,,7.07,773,,Skäravattnet
151692,Skäravattnet,Osby,8/20/2001,2001,8,20,232,1,1,13.3,6.23,19.7,24,,6.93,290,,Skäravattnet
151695,Skäravattnet,Osby,4/10/2002,2002,4,10,100,1,1,4.2,5.95,8,13,,6.72,631,,Skäravattnet
151696,Skäravattnet,Osby,8/21/2002,2002,8,21,233,1,1,62.1,6.37,23.5,20,,6.39,534,,Skäravattnet
151699,Skäravattnet,Osby,4/7/2003,2003,4,7,97,1,1,11.6,6.43,4,16,,6.8,665,,Skäravattnet
151700,Skäravattnet,Osby,8/13/2003,2003,8,13,225,1,1,4,6.51,23.2,15,,6.69,491,,Skäravattnet
151703,Skäravattnet,Osby,4/15/2004,2004,4,15,106,1,1,9.1,6.88,9.4,12,,6.75,608,,Skäravattnet
151704,Skäravattnet,Osby,8/10/2004,2004,8,10,223,1,1,3.7,6.41,24,13,,6.48,493,,Skäravattnet
151707,Skäravattnet,Osby,4/19/2005,2005,4,19,109,1,1,2.7,6.07,9.5,16,,6.85,495,,Skäravattnet
151708,Skäravattnet,Osby,8/22/2005,2005,8,22,234,0.5,0.5,30.6,6.54,21.4,27,,6.46,484,,Skäravattnet
151713,Skäravattnet,Osby,4/19/2006,2006,4,19,109,0.5,0.5,5,6.03,6.7,18,,6.76,723,,Skäravattnet
151714,Skäravattnet,Osby,8/16/2006,2006,8,16,228,0.5,0.5,38.1,6.43,19.8,25,,6.47,418,,Skäravattnet
151717,Skäravattnet,Osby,4/17/2007,2007,4,17,107,0.5,0.5,4,6.51,13.9,12,,6.63,,,Skäravattnet
151718,Skäravattnet,Osby,8/20/2007,2007,8,20,232,0.5,0.5,44.3,6.39,19.6,13,,6.5,,,Skäravattnet
151721,Skäravattnet,Osby,4/17/2008,2008,4,17,108,0.5,0.5,4.5,5.83,8,25,,6.52,,,Skäravattnet
151722,Skäravattnet,Osby,8/18/2008,2008,8,18,231,0.5,0.5,6.8,6.13,18.5,24,,6.78,,,Skäravattnet
151725,Skäravattnet,Osby,4/21/2009,2009,4,21,111,0.5,0.5,6,5.89,11.1,23,,6.83,,,Skäravattnet
151726,Skäravattnet,Osby,8/12/2009,2009,8,12,224,0.5,0.5,10.2,6.28,21.2,29,,6.91,,,Skäravattnet
151728,Skäravattnet,Osby,8/17/2010,2010,8,17,229,0.5,0.5,83,6.16,21.7,16,,6.91,,2.4,Skäravattnet
151731,Skäravattnet,Osby,4/18/2011,2011,4,18,108,0.5,0.5,20.8,6.1,11.9,27,,6.54,,1.7,Skäravattnet
152337,Lärkesholmssjön,Örkelljunga,5/6/1996,1996,5,6,127,1,1,9,6.72,9.2,12,,11.9,958,,Lärkesholmssjön
152338,Lärkesholmssjön,Örkelljunga,8/22/1996,1996,8,22,235,1,1,5.7,6.93,21.3,11,,11.8,978,,Lärkesholmssjön
152339,Lärkesholmssjön,Örkelljunga,10/22/1996,1996,10,22,296,1,1,8.4,6.75,10.4,13,,11.8,707,,Lärkesholmssjön
152341,Lärkesholmssjön,Örkelljunga,4/15/1997,1997,4,15,105,1,1,2.9,6.58,6,19,,10.8,1610,,Lärkesholmssjön
152342,Lärkesholmssjön,Örkelljunga,8/13/1997,1997,8,13,225,1,1,5.2,7.1,22.7,13,,10.9,888,,Lärkesholmssjön
152345,Lärkesholmssjön,Örkelljunga,4/16/1998,1998,4,16,106,1,1,3.1,6.18,6.2,16,,10.9,1630,,Lärkesholmssjön
152346,Lärkesholmssjön,Örkelljunga,8/13/1998,1998,8,13,225,1,1,7.9,6.43,17.1,19,,9.94,1424,,Lärkesholmssjön
152349,Lärkesholmssjön,Örkelljunga,4/19/1999,1999,4,19,109,1,1,3.1,6.4,6,21,,8.09,1269,,Lärkesholmssjön
152350,Lärkesholmssjön,Örkelljunga,8/18/1999,1999,8,18,230,1,1,6.9,6.82,18.3,13,,8.88,1128,,Lärkesholmssjön
152353,Lärkesholmssjön,Örkelljunga,4/18/2000,2000,4,18,109,1,1,2.5,6.19,7.6,11,,9.06,1376,,Lärkesholmssjön
152354,Lärkesholmssjön,Örkelljunga,8/16/2000,2000,8,16,229,1,1,8.4,6.82,19.2,19,,10.2,782,,Lärkesholmssjön
152357,Lärkesholmssjön,Örkelljunga,4/17/2001,2001,4,17,107,1,1,3.1,6.56,5.5,17,,9.67,1111,,Lärkesholmssjön
152358,Lärkesholmssjön,Örkelljunga,8/15/2001,2001,8,15,227,1,1,6.8,6.66,19.5,18,,9.66,753,,Lärkesholmssjön
152361,Lärkesholmssjön,Örkelljunga,4/16/2002,2002,4,16,106,1,1,2.7,6.06,8.1,13,,8.3,1234,,Lärkesholmssjön
152362,Lärkesholmssjön,Örkelljunga,8/14/2002,2002,8,14,226,1,1,15.6,6.57,22.3,20,,8.44,1057,,Lärkesholmssjön
152365,Lärkesholmssjön,Örkelljunga,4/8/2003,2003,4,8,98,1,1,3.5,6.61,4.6,12,,9.59,1305,,Lärkesholmssjön
152366,Lärkesholmssjön,Örkelljunga,8/18/2003,2003,8,18,230,1,1,8.2,6.86,20.2,12,,9.46,987,,Lärkesholmssjön
152369,Lärkesholmssjön,Örkelljunga,4/21/2004,2004,4,21,112,1,1,4.4,6.55,11.1,26,,9.13,1046,,Lärkesholmssjön
152370,Lärkesholmssjön,Örkelljunga,8/12/2004,2004,8,12,225,1,1,10.4,6.6,24.7,20,,8.63,942,,Lärkesholmssjön
152373,Lärkesholmssjön,Örkelljunga,4/19/2005,2005,4,19,109,1,1,4,6.27,9.4,13,,8.32,989,,Lärkesholmssjön
152374,Lärkesholmssjön,Örkelljunga,8/22/2005,2005,8,22,234,0.5,0.5,11,6.9,19.8,20,,8.87,819,,Lärkesholmssjön
152379,Lärkesholmssjön,Örkelljunga,4/20/2006,2006,4,20,110,0.5,0.5,2.4,6.31,6.8,17,,9.06,1259,,Lärkesholmssjön
152380,Lärkesholmssjön,Örkelljunga,8/21/2006,2006,8,21,233,0.5,0.5,10.6,6.81,19.4,13,,9.72,690,,Lärkesholmssjön
152383,Lärkesholmssjön,Örkelljunga,4/17/2007,2007,4,17,107,0.5,0.5,4.8,6.43,12.9,10,,8.46,,,Lärkesholmssjön
152384,Lärkesholmssjön,Örkelljunga,8/19/2007,2007,8,19,231,0.5,0.5,6.2,6.15,19,42,,7.44,,,Lärkesholmssjön
152387,Lärkesholmssjön,Örkelljunga,4/16/2008,2008,4,16,107,0.5,0.5,2.4,6.19,7.9,20,,7.67,,,Lärkesholmssjön
152388,Lärkesholmssjön,Örkelljunga,8/13/2008,2008,8,13,226,0.5,0.5,9.8,6.66,18.7,17,,8.63,,,Lärkesholmssjön
152391,Lärkesholmssjön,Örkelljunga,4/15/2009,2009,4,15,105,0.5,0.5,3.3,6.66,10.3,17,,8.7,,,Lärkesholmssjön
152392,Lärkesholmssjön,Örkelljunga,8/11/2009,2009,8,11,223,0.5,0.5,10.1,7.11,21.4,17,,9,,,Lärkesholmssjön
152394,Lärkesholmssjön,Örkelljunga,8/10/2010,2010,8,10,222,0.5,0.5,6,6.85,20.9,21,,9.56,,1.7,Lärkesholmssjön
152397,Lärkesholmssjön,Örkelljunga,4/19/2011,2011,4,19,109,0.5,0.5,3.4,6.63,9.6,15,,9.12,,2.2,Lärkesholmssjön
155202,Liasjön,Osby,4/30/1996,1996,4,30,121,1,1,14.6,4.62,10.1,22,,6.94,654,,Liasjön
155203,Liasjön,Osby,8/21/1996,1996,8,21,234,1,1,49.7,4.74,20.6,27,,6.48,926,,Liasjön
155204,Liasjön,Osby,10/22/1996,1996,10,22,296,1,1,6.3,4.87,9.8,20,,6.4,696,,Liasjön
155206,Liasjön,Osby,4/16/1997,1997,4,16,106,1,1,15.5,4.62,5.8,25,,7.13,750,,Liasjön
155207,Liasjön,Osby,8/12/1997,1997,8,12,224,1,1,50.6,4.81,19.5,43,,6.25,958,,Liasjön
155210,Liasjön,Osby,4/15/1998,1998,4,15,105,1,1,5.5,4.47,5.7,10,,7.84,899,,Liasjön
155211,Liasjön,Osby,8/12/1998,1998,8,12,224,1,1,42.9,4.86,18.2,29,,6.51,837,,Liasjön
155214,Liasjön,Osby,4/14/1999,1999,4,14,104,1,1,16.9,4.66,8,24,,6.5,877,,Liasjön
155215,Liasjön,Osby,8/19/1999,1999,8,19,231,1,1,23.4,4.68,17.1,29,,5.55,1145,,Liasjön
155218,Liasjön,Osby,4/11/2000,2000,4,11,102,1,1,11.4,4.52,7.1,24,,6.57,813,,Liasjön
155219,Liasjön,Osby,8/16/2000,2000,8,16,229,1,1,40.4,4.77,18,45,,5.9,642,,Liasjön
155222,Liasjön,Osby,4/10/2001,2001,4,10,100,1,1,8.5,4.7,6.6,30,,5.96,856,,Liasjön
155223,Liasjön,Osby,8/21/2001,2001,8,21,233,1,1,107.7,4.83,19.3,44,,5.19,711,,Liasjön
155226,Liasjön,Osby,4/10/2002,2002,4,10,100,1,1,8.1,4.49,7.8,18,,6.26,710,,Liasjön
155227,Liasjön,Osby,8/15/2002,2002,8,15,227,1,1,59.3,4.65,22.5,27,,5.16,765,,Liasjön
155230,Liasjön,Osby,4/10/2003,2003,4,10,100,1,1,4.9,4.7,3.7,25,,5.85,977,,Liasjön
155231,Liasjön,Osby,8/19/2003,2003,8,19,231,1,1,12.7,4.7,20.6,10,,5.26,711,,Liasjön
155234,Liasjön,Osby,4/19/2004,2004,4,19,110,1,1,18.2,4.69,11.5,22,,5.57,335,,Liasjön
155235,Liasjön,Osby,8/11/2004,2004,8,11,224,1,1,9.6,4.6,20.8,26,,5.42,473,,Liasjön
155238,Liasjön,Osby,8/10/2005,2005,8,10,222,0.5,0.5,36.2,4.77,17.5,33,,5.14,589,,Liasjön
155243,Liasjön,Osby,4/20/2006,2006,4,20,110,0.5,0.5,2.1,4.89,7.4,29,,5.57,550,,Liasjön
155244,Liasjön,Osby,8/10/2006,2006,8,10,222,0.5,0.5,195.1,4.88,22.4,58,,5.11,425,,Liasjön
155247,Liasjön,Osby,4/12/2007,2007,4,12,102,0.5,0.5,8.7,4.45,8.8,10,,6.75,,,Liasjön
155248,Liasjön,Osby,8/13/2007,2007,8,13,225,0.5,0.5,18.8,4.48,22.5,11,,5.88,,,Liasjön
155251,Liasjön,Osby,4/17/2008,2008,4,17,108,0.5,0.5,2.8,4.49,7.5,22,,6.08,,,Liasjön
155252,Liasjön,Osby,8/13/2008,2008,8,13,226,0.5,0.5,84.9,4.72,18.9,40,,5.62,,,Liasjön
155255,Liasjön,Osby,4/21/2009,2009,4,21,111,0.5,0.5,6.7,4.67,11.7,27,,5.88,,,Liasjön
155256,Liasjön,Osby,8/11/2009,2009,8,11,223,0.5,0.5,46.9,4.86,21.3,16,,5.24,,,Liasjön
155258,Liasjön,Osby,8/16/2010,2010,8,16,228,0.5,0.5,145.4,5.12,21.1,55,,5.11,,2.3,Liasjön
155261,Liasjön,Osby,4/18/2011,2011,4,18,108,0.5,0.5,24.8,4.78,10.7,30,,5.57,,2.2,Liasjön
155312,Svanshalssjön,Osby,4/30/1996,1996,4,30,121,1,1,9.4,6.47,10.7,24,,10.1,718,,Svanshalssjön
155313,Svanshalssjön,Osby,8/21/1996,1996,8,21,234,1,1,6.1,6.8,20.9,11,,11,324,,Svanshalssjön
155314,Svanshalssjön,Osby,10/22/1996,1996,10,22,296,1,1,3.8,6.49,10.1,8,,11.2,719,,Svanshalssjön
155316,Svanshalssjön,Osby,4/16/1997,1997,4,16,106,1,1,4.7,6.53,6,18,,11.4,657,,Svanshalssjön
155317,Svanshalssjön,Osby,8/12/1997,1997,8,12,224,1,1,2.4,6.77,21.8,20,,11.5,559,,Svanshalssjön
155320,Svanshalssjön,Osby,4/15/1998,1998,4,15,105,1,1,2.9,6.54,5.8,13,,11.8,495,,Svanshalssjön
155321,Svanshalssjön,Osby,8/12/1998,1998,8,12,224,1,1,8,6.78,19,13,,12,510,,Svanshalssjön
155324,Svanshalssjön,Osby,4/14/1999,1999,4,14,104,1,1,4.3,6.17,8.3,16,,11.3,620,,Svanshalssjön
155325,Svanshalssjön,Osby,8/19/1999,1999,8,19,231,1,1,29.4,6.24,17.8,14,,11.9,349,,Svanshalssjön
155328,Svanshalssjön,Osby,4/11/2000,2000,4,11,102,1,1,6,6.42,7,19,,11.7,659,,Svanshalssjön
155329,Svanshalssjön,Osby,8/16/2000,2000,8,16,229,1,1,4.8,6.76,19.1,24,,12.3,371,,Svanshalssjön
155332,Svanshalssjön,Osby,4/10/2001,2001,4,10,100,1,1,5,6.13,6.8,21,,11.2,718,,Svanshalssjön
155333,Svanshalssjön,Osby,8/21/2001,2001,8,21,233,1,1,9.6,6.57,20.3,20,,11.4,241,,Svanshalssjön
155336,Svanshalssjön,Osby,4/10/2002,2002,4,10,100,1,1,4.9,6.26,8,18,,10.7,660,,Svanshalssjön
155337,Svanshalssjön,Osby,8/14/2002,2002,8,14,226,1,1,9.2,6.6,22.3,7,,10.7,313,,Svanshalssjön
155340,Svanshalssjön,Osby,4/10/2003,2003,4,10,100,1,1,7.5,6.38,4.1,22,,10.4,527,,Svanshalssjön
155341,Svanshalssjön,Osby,8/19/2003,2003,8,19,231,1,1,7.3,6.49,21,38,,10.7,460,,Svanshalssjön
155344,Svanshalssjön,Osby,4/19/2004,2004,4,19,110,1,1,8,6.61,12.1,18,,10.7,439,,Svanshalssjön
155345,Svanshalssjön,Osby,8/11/2004,2004,8,11,224,1,1,2.6,6.43,24.4,10,,10.4,447,,Svanshalssjön
155348,Svanshalssjön,Osby,4/13/2005,2005,4,13,103,1,1,3.1,6.28,8.7,10,,9.93,771,,Svanshalssjön
155349,Svanshalssjön,Osby,8/10/2005,2005,8,10,222,0.5,0.5,20.6,6.37,18.1,27,,9.89,623,,Svanshalssjön
155354,Svanshalssjön,Osby,4/20/2006,2006,4,20,110,0.5,0.5,2.5,6.13,,,,9.57,916,,Svanshalssjön
155355,Svanshalssjön,Osby,8/10/2006,2006,8,10,222,0.5,0.5,10.1,6.96,23,19,,9.91,321,,Svanshalssjön
155358,Svanshalssjön,Osby,4/12/2007,2007,4,12,102,0.5,0.5,7,6.14,10.2,12,,8.93,,,Svanshalssjön
155359,Svanshalssjön,Osby,8/13/2007,2007,8,13,225,0.5,0.5,14.6,6.43,23.2,14,,8.24,,,Svanshalssjön
155362,Svanshalssjön,Osby,4/10/2008,2008,4,10,101,0.5,0.5,4.1,6.37,10,7,,8.6,,,Svanshalssjön
155363,Svanshalssjön,Osby,8/13/2008,2008,8,13,226,0.5,0.5,6.9,6.56,19.1,14,,8.44,,,Svanshalssjön
155366,Svanshalssjön,Osby,4/14/2009,2009,4,14,104,0.5,0.5,5,6.6,12.6,17,,7.99,,,Svanshalssjön
155367,Svanshalssjön,Osby,8/11/2009,2009,8,11,223,0.5,0.5,9.9,6.98,21.5,18,,7.99,,,Svanshalssjön
155369,Svanshalssjön,Osby,8/16/2010,2010,8,16,228,0.5,0.5,16.9,6.81,20.8,17,,8.17,,1.5,Svanshalssjön
155372,Svanshalssjön,Osby,4/18/2011,2011,4,18,108,0.5,0.5,10.8,6.45,11.1,20,,7.86,,1.6,Svanshalssjön
155423,Fåglasjön,Hässleholm,5/6/1996,1996,5,6,127,1,1,21.5,6.78,9.7,35,,10.1,483,,Fåglasjön
155424,Fåglasjön,Hässleholm,8/22/1996,1996,8,22,235,1,1,49.9,6.86,20.8,34,,9.77,497,,Fåglasjön
155425,Fåglasjön,Hässleholm,10/22/1996,1996,10,22,296,1,1,27.7,6.67,10.2,20,,9.55,795,,Fåglasjön
155427,Fåglasjön,Hässleholm,4/15/1997,1997,4,15,105,1,1,8.1,6.69,6.1,18,,9.25,460,,Fåglasjön
155428,Fåglasjön,Hässleholm,8/13/1997,1997,8,13,225,1,1,29.4,6.69,22,75,,9.64,514,,Fåglasjön
155431,Fåglasjön,Hässleholm,4/16/1998,1998,4,16,106,1,1,10.7,6.39,6.9,13,,9.95,1081,,Fåglasjön
155432,Fåglasjön,Hässleholm,8/13/1998,1998,8,13,225,1,1,32.3,6.71,17.8,34,,8.69,1018,,Fåglasjön
155435,Fåglasjön,Hässleholm,4/19/1999,1999,4,19,109,1,1,13.1,6.56,5.9,21,,7.86,1168,,Fåglasjön
155436,Fåglasjön,Hässleholm,8/18/1999,1999,8,18,230,1,1,105.4,6.89,18.2,44,,7.97,745,,Fåglasjön
155439,Fåglasjön,Hässleholm,4/18/2000,2000,4,18,109,1,1,9.4,6.36,9.2,14,,8.71,910,,Fåglasjön
155440,Fåglasjön,Hässleholm,8/21/2000,2000,8,21,234,1,1,117.2,6.7,17.9,30,,8.76,723,,Fåglasjön
155443,Fåglasjön,Hässleholm,4/17/2001,2001,4,17,107,1,1,12,6.53,6.2,23,,8.21,846,,Fåglasjön
155444,Fåglasjön,Hässleholm,8/16/2001,2001,8,16,228,1,1,20.7,7.03,19.6,47,,8.05,394,,Fåglasjön
155447,Fåglasjön,Hässleholm,4/17/2002,2002,4,17,107,1,1,9.6,6.26,8.3,21,,7.15,1140,,Fåglasjön
155448,Fåglasjön,Hässleholm,8/20/2002,2002,8,20,232,1,1,58.9,6.85,24.2,71,,7.36,581,,Fåglasjön
155451,Fåglasjön,Hässleholm,4/8/2003,2003,4,8,98,1,1,12.8,6.87,4,14,,7.91,790,,Fåglasjön
155452,Fåglasjön,Hässleholm,8/18/2003,2003,8,18,230,1,1,53.3,7.06,20.2,12,,7.48,827,,Fåglasjön
155455,Fåglasjön,Hässleholm,4/19/2004,2004,4,19,110,1,1,12.8,6.65,11.8,21,,7.59,732,,Fåglasjön
155456,Fåglasjön,Hässleholm,8/16/2004,2004,8,16,229,1,1,18.3,6.56,19.6,28,,7.4,610,,Fåglasjön
155459,Fåglasjön,Hässleholm,4/12/2005,2005,4,12,102,1,1,11.8,6.61,8.7,16,,7.59,826,,Fåglasjön
155460,Fåglasjön,Hässleholm,8/9/2005,2005,8,9,221,0.5,0.5,15.4,6.96,18.6,34,,7.44,565,,Fåglasjön
155465,Fåglasjön,Hässleholm,4/11/2006,2006,4,11,101,0.5,0.5,3.6,6.38,4.5,17,,8.09,1211,,Fåglasjön
155466,Fåglasjön,Hässleholm,8/17/2006,2006,8,17,229,0.5,0.5,73.1,6.97,19.9,45,,7.41,472,,Fåglasjön
155469,Fåglasjön,Hässleholm,4/12/2007,2007,4,12,102,0.5,0.5,11.7,6.25,11.3,19,,7.93,,,Fåglasjön
155470,Fåglasjön,Hässleholm,8/14/2007,2007,8,14,226,0.5,0.5,58.3,6.67,22.2,24,,6.79,,,Fåglasjön
155473,Fåglasjön,Hässleholm,4/15/2008,2008,4,15,106,0.5,0.5,21.4,6.35,9.4,32,,7.2,,,Fåglasjön
155474,Fåglasjön,Hässleholm,8/14/2008,2008,8,14,227,0.5,0.5,143.6,6.71,17.6,73,,7.36,,,Fåglasjön
155477,Fåglasjön,Hässleholm,4/15/2009,2009,4,15,105,0.5,0.5,19.5,6.89,13.8,26,,7.53,,,Fåglasjön
155478,Fåglasjön,Hässleholm,8/18/2009,2009,8,18,230,0.5,0.5,103.9,7.1,19.2,59,,7.15,,,Fåglasjön
155480,Fåglasjön,Hässleholm,8/17/2010,2010,8,17,229,0.5,0.5,137.7,6.68,20.6,50,,7.31,,4.6,Fåglasjön
155483,Fåglasjön,Hässleholm,4/20/2011,2011,4,20,110,0.5,0.5,19.1,6.76,13.5,26,,7.06,,3.6,Fåglasjön
157556,Ellestadssjön,Sjöbo,10/28/1997,1997,10,28,301,0.2,0.2,35.7,8.45,2.8,21,,26.8,1423,,Ellestadssjön
157557,Ellestadssjön,Sjöbo,2/26/1998,1998,2,26,57,0.5,0.5,31.2,8.17,6,42,,40.7,3572,,Ellestadssjön
157558,Ellestadssjön,Sjöbo,4/23/1998,1998,4,23,113,1,1,39.9,8.6,9.6,47,,40.9,3959,,Ellestadssjön
157568,Ellestadssjön,Sjöbo,3/5/2001,2001,3,5,64,0.5,0.5,24,8.17,1.8,46,,41,3292,,Ellestadssjön
157569,Ellestadssjön,Sjöbo,4/24/2001,2001,4,24,114,0.5,0.5,5,8.37,7.1,37,,37.5,1319,,Ellestadssjön
157570,Ellestadssjön,Sjöbo,8/16/2001,2001,8,16,228,0.5,0.5,41,8.7,20.6,145,,34,1179,,Ellestadssjön
157571,Ellestadssjön,Sjöbo,10/17/2001,2001,10,17,290,0.5,0.5,42.6,8.46,13.1,144,,28.9,1267,,Ellestadssjön
157572,Ellestadssjön,Sjöbo,2/28/2002,2002,2,28,59,0.5,0.5,28.6,8.01,2,85,,33.8,3748,,Ellestadssjön
157573,Ellestadssjön,Sjöbo,4/17/2002,2002,4,17,107,0.5,0.5,29.2,8.75,7.4,49,,33.5,1983,,Ellestadssjön
157574,Ellestadssjön,Sjöbo,8/21/2002,2002,8,21,233,0.5,0.5,58.4,9,21.7,153,,28.6,1023,,Ellestadssjön
157575,Ellestadssjön,Sjöbo,10/22/2002,2002,10,22,295,0.2,0.2,6.3,7.86,5.2,49,,24.3,1753,,Ellestadssjön
157576,Ellestadssjön,Sjöbo,2/10/2003,2003,2,10,41,1.4,1.4,7.9,7.95,1.2,66,,35.1,3874,,Ellestadssjön
157577,Ellestadssjön,Sjöbo,4/8/2003,2003,4,8,98,0.5,0.5,15.8,8.54,5,49,,34.6,2995,,Ellestadssjön
157578,Ellestadssjön,Sjöbo,8/12/2003,2003,8,12,224,0.5,0.5,44.8,9.05,23,75,,22.6,301,,Ellestadssjön
157579,Ellestadssjön,Sjöbo,10/14/2003,2003,10,14,287,0.5,0.5,20.6,8.3,9,31,,27.3,1052,,Ellestadssjön
157580,Ellestadssjön,Sjöbo,2/17/2004,2004,2,17,48,0.2,0.2,20.5,7.52,1.7,76,,36.4,3777,,Ellestadssjön
157581,Ellestadssjön,Sjöbo,4/20/2004,2004,4,20,111,1,1,4.5,8.16,12.4,49,,38,1998,,Ellestadssjön
157582,Ellestadssjön,Sjöbo,8/17/2004,2004,8,17,230,1,1,26.4,8.18,20.7,115,,32.1,799,,Ellestadssjön
157583,Ellestadssjön,Sjöbo,10/19/2004,2004,10,19,293,1,1,24.1,7.95,8.9,63,,34.8,508,,Ellestadssjön
157584,Ellestadssjön,Sjöbo,2/13/2005,2005,2,13,44,1,1,2.8,7.99,2.5,115,,41.7,2616,,Ellestadssjön
157585,Ellestadssjön,Sjöbo,4/14/2005,2005,4,14,104,1,1,10.2,8.52,10,41,,36.5,1272,,Ellestadssjön
157586,Ellestadssjön,Sjöbo,8/17/2005,2005,8,17,229,0.5,0.5,41.2,9.06,17.7,133,,25.4,981,,Ellestadssjön
157587,Ellestadssjön,Sjöbo,10/17/2005,2005,10,17,290,0.5,0.5,13.3,8.51,11.1,157,,26.2,1074,,Ellestadssjön
157591,Ellestadssjön,Sjöbo,4/10/2006,2006,4,10,100,0.5,0.5,32.3,8.05,5.2,88,,35.5,3532,,Ellestadssjön
157592,Ellestadssjön,Sjöbo,8/14/2006,2006,8,14,226,0.5,0.5,155.9,9.65,20,195,,24.1,771,,Ellestadssjön
157593,Ellestadssjön,Sjöbo,10/16/2006,2006,10,16,289,0.5,0.5,27.4,8.82,12.8,117,,27.5,564,,Ellestadssjön
157595,Ellestadssjön,Sjöbo,4/16/2007,2007,4,16,106,0.5,0.5,9.8,8.53,12.6,25,,34.1,,,Ellestadssjön
157596,Ellestadssjön,Sjöbo,8/22/2007,2007,8,22,234,0.5,0.5,46.8,8.44,21.8,100,,28.2,,,Ellestadssjön
157597,Ellestadssjön,Sjöbo,10/17/2007,2007,10,17,290,0.5,0.5,21,8.1,11.7,43,,33,,,Ellestadssjön
157598,Ellestadssjön,Sjöbo,2/20/2008,2008,2,20,51,0.5,0.5,21.5,8.17,3.3,53,,38.2,,,Ellestadssjön
157599,Ellestadssjön,Sjöbo,4/14/2008,2008,4,14,105,0.5,0.5,13.5,8.31,9.4,36,,37.8,,,Ellestadssjön
157600,Ellestadssjön,Sjöbo,8/12/2008,2008,8,12,225,0.5,0.5,76.6,8.67,18.9,75,,30.8,,,Ellestadssjön
157601,Ellestadssjön,Sjöbo,10/14/2008,2008,10,14,288,0.5,0.5,33.2,8.54,12.2,63,,28,,,Ellestadssjön
157603,Ellestadssjön,Sjöbo,4/20/2009,2009,4,20,110,0.5,0.5,22.5,8.68,11.9,57,,36.7,,,Ellestadssjön
157604,Ellestadssjön,Sjöbo,8/10/2009,2009,8,10,222,0.5,0.5,56.5,8.67,23.2,117,,26.2,,,Ellestadssjön
157605,Ellestadssjön,Sjöbo,10/12/2009,2009,10,12,285,0.5,0.5,10.4,8.47,9.3,113,,28.2,,,Ellestadssjön
157606,Ellestadssjön,Sjöbo,8/23/2010,2010,8,23,235,0.5,0.5,68.7,8.72,20.6,94,,28.2,,3,Ellestadssjön
157607,Ellestadssjön,Sjöbo,10/21/2010,2010,10,21,294,0.5,0.5,17.2,8.17,7,44,,30.3,,4.8,Ellestadssjön
157609,Ellestadssjön,Sjöbo,4/20/2011,2011,4,20,110,0.5,0.5,5.9,7.91,11.2,44,,35.9,,6.2,Ellestadssjön
157731,Dagstorpssjön,Höör,4/25/1996,1996,4,25,116,0.5,0.5,74.4,7.41,11.5,34,,13.9,1588,,Dagstorpssjön
157732,Dagstorpssjön,Höör,8/14/1996,1996,8,14,227,0.5,0.5,25.8,7.1,20,39,,13.4,1420,,Dagstorpssjön
157733,Dagstorpssjön,Höör,10/16/1996,1996,10,16,290,0.5,0.5,5.9,7.04,10.8,19,,13.1,1177,,Dagstorpssjön
157734,Dagstorpssjön,Höör,3/5/1997,1997,3,5,64,0.5,0.5,7.1,6.62,3.7,16,8.8,13.6,1281,,Dagstorpssjön
157735,Dagstorpssjön,Höör,4/16/1997,1997,4,16,106,0.5,0.5,5.6,7.09,6.5,25,,12.2,789,,Dagstorpssjön
157736,Dagstorpssjön,Höör,8/13/1997,1997,8,13,225,0.5,0.5,26.1,8.74,24.8,27,,12.7,1030,,Dagstorpssjön
157737,Dagstorpssjön,Höör,10/27/1997,1997,10,27,300,0.5,0.5,14.2,6.87,5.1,32,,12.1,931,,Dagstorpssjön
157738,Dagstorpssjön,Höör,2/25/1998,1998,2,25,56,0.5,0.5,11.4,7.24,6.5,12,,13.2,1489,,Dagstorpssjön
157739,Dagstorpssjön,Höör,4/21/1998,1998,4,21,111,1,1,11.9,7.2,8.4,17,,12.6,1503,,Dagstorpssjön
157740,Dagstorpssjön,Höör,8/18/1998,1998,8,18,230,0.2,0.2,70,7.53,19,36,,12.4,958,,Dagstorpssjön
157750,Dagstorpssjön,Höör,3/1/2001,2001,3,1,60,0.5,0.5,10.8,6.6,2.2,23,,10.6,877,,Dagstorpssjön
157751,Dagstorpssjön,Höör,4/25/2001,2001,4,25,115,0.5,0.5,5.2,6.9,6.6,21,,10.5,861,,Dagstorpssjön
157752,Dagstorpssjön,Höör,8/16/2001,2001,8,16,228,0.5,0.5,162,9.37,24.3,145,,11.1,637,,Dagstorpssjön
157753,Dagstorpssjön,Höör,10/24/2001,2001,10,24,297,0.5,0.5,20.3,6.92,14,36,,10.2,734,,Dagstorpssjön
