Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,Ecotype,elev,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_and_growth_condition,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25384270,AMPLICON,476,182927752,PRJNA985135,SAMN35789557,"MIMS.me,MIGS/MIMS/MIMARKS.soil",65618904,UNIVERSITY OF VIGO,2018-06-25,public,missing,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,1141,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122728,Italy,Europe,Italy,Illumina MiSeq,missing,missing,46.66666 N 11.37079 E,Lucas0190,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_190,SRP450765
SRR25384271,AMPLICON,476,413487872,PRJNA985135,SAMN35789527,"MIMS.me,MIGS/MIMS/MIMARKS.soil",142456180,UNIVERSITY OF VIGO,2018-07-01,public,missing,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,769,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122727,France,Europe,France,Illumina MiSeq,missing,missing,43.85099 N 3.40206 E,Lucas0160,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_160,SRP450765
SRR25384272,AMPLICON,476,328340992,PRJNA985135,SAMN35789526,"MIMS.me,MIGS/MIMS/MIMARKS.soil",137570086,UNIVERSITY OF VIGO,2018-05-28,public,missing,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,134,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122726,Finland,Europe,Finland,Illumina MiSeq,missing,missing,63.59983 N 30.0648 E,Lucas0159,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_159,SRP450765
SRR25384273,AMPLICON,476,156255568,PRJNA985135,SAMN35789525,"MIMS.me,MIGS/MIMS/MIMARKS.soil",54182975,UNIVERSITY OF VIGO,2018-05-24,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,124,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122725,Germany,Europe,Germany,Illumina MiSeq,missing,missing,50.41929 N 8.04405 E,Lucas0158,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_158,SRP450765
SRR25384274,AMPLICON,476,226010036,PRJNA985135,SAMN35789524,"MIMS.me,MIGS/MIMS/MIMARKS.soil",78699934,UNIVERSITY OF VIGO,2018-05-30,public,missing,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,396,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122724,Spain,Europe,Spain,Illumina MiSeq,missing,missing,43.14691 N 8.31158 W,Lucas0157,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_157,SRP450765
SRR25384275,AMPLICON,476,244043772,PRJNA985135,SAMN35789523,"MIMS.me,MIGS/MIMS/MIMARKS.soil",85531093,UNIVERSITY OF VIGO,2018-05-30,public,missing,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,845,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX21122723,Spain,Europe,Spain,Illumina MiSeq,missing,missing,41.64038 N 4.8743 W,Lucas0156,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_156,SRP450765
SRR25384276,AMPLICON,476,169896776,PRJNA985135,SAMN35789522,"MIMS.me,MIGS/MIMS/MIMARKS.soil",59262546,UNIVERSITY OF VIGO,2018-07-02,public,missing,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,missing,90,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122722,France,Europe,France,Illumina MiSeq,missing,missing,43.88577 N 0.35408 W,Lucas0155,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_155,SRP450765
SRR25384277,AMPLICON,476,109887456,PRJNA985135,SAMN35789521,"MIMS.me,MIGS/MIMS/MIMARKS.soil",38428698,UNIVERSITY OF VIGO,2018-07-01,public,missing,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,336,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122721,France,Europe,France,Illumina MiSeq,missing,missing,48.6113 N 5.78138 E,Lucas0154,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_154,SRP450765
SRR25384278,AMPLICON,476,245952532,PRJNA985135,SAMN35789520,"MIMS.me,MIGS/MIMS/MIMARKS.soil",87104706,UNIVERSITY OF VIGO,2018-05-22,public,missing,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,134,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21122720,Poland,Europe,Poland,Illumina MiSeq,missing,missing,51.17487 N 21.91488 E,Lucas0153,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_153,SRP450765
SRR25384279,AMPLICON,476,128343880,PRJNA985135,SAMN35789519,"MIMS.me,MIGS/MIMS/MIMARKS.soil",45409691,UNIVERSITY OF VIGO,2018-05-28,public,missing,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,178,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122719,Poland,Europe,Poland,Illumina MiSeq,missing,missing,51.44223 N 21.0514 E,Lucas0152,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_152,SRP450765
SRR25384280,AMPLICON,476,98562940,PRJNA985135,SAMN35789518,"MIMS.me,MIGS/MIMS/MIMARKS.soil",35231079,UNIVERSITY OF VIGO,2018-05-22,public,missing,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,missing,185,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122718,Poland,Europe,Poland,Illumina MiSeq,missing,missing,51.07403 N 21.65683 E,Lucas0151,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_151,SRP450765
SRR25384281,AMPLICON,476,93543996,PRJNA985135,SAMN35789383,"MIMS.me,MIGS/MIMS/MIMARKS.soil",33035939,UNIVERSITY OF VIGO,2018-06-01,public,missing,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,783,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122717,Poland,Europe,Poland,Illumina MiSeq,missing,missing,49.61636 N 20.40287 E,Lucas0016,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_16,SRP450765
SRR25384282,AMPLICON,476,259827456,PRJNA985135,SAMN35789517,"MIMS.me,MIGS/MIMS/MIMARKS.soil",99529345,UNIVERSITY OF VIGO,2018-05-23,public,missing,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,263,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122716,Germany,Europe,Germany,Illumina MiSeq,missing,missing,50.45052 N 9.113 E,Lucas0150,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_150,SRP450765
SRR25384283,AMPLICON,476,223217820,PRJNA985135,SAMN35789516,"MIMS.me,MIGS/MIMS/MIMARKS.soil",77813689,UNIVERSITY OF VIGO,2018-05-22,public,missing,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,missing,-1,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122715,Denmark,Europe,Denmark,Illumina MiSeq,missing,missing,56.38377 N 10.66319 E,Lucas0149,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_149,SRP450765
SRR25384284,AMPLICON,476,238006188,PRJNA985135,SAMN35789515,"MIMS.me,MIGS/MIMS/MIMARKS.soil",82506271,UNIVERSITY OF VIGO,2018-05-29,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,113,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122714,Hungary,Europe,Hungary,Illumina MiSeq,missing,missing,47.34356 N 21.86673 E,Lucas0148,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_148,SRP450765
SRR25384285,AMPLICON,476,197547616,PRJNA985135,SAMN35789514,"MIMS.me,MIGS/MIMS/MIMARKS.soil",68638878,UNIVERSITY OF VIGO,2018-05-23,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,605,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122713,Germany,Europe,Germany,Illumina MiSeq,missing,missing,49.85303 N 12.40582 E,Lucas0147,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_147,SRP450765
SRR25384286,AMPLICON,476,124409740,PRJNA985135,SAMN35789513,"MIMS.me,MIGS/MIMS/MIMARKS.soil",43306781,UNIVERSITY OF VIGO,2018-05-24,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,79,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21122712,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,60.13896 N 16.88701 E,Lucas0146,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_146,SRP450765
SRR25384287,AMPLICON,476,229569088,PRJNA985135,SAMN35789512,"MIMS.me,MIGS/MIMS/MIMARKS.soil",79707235,UNIVERSITY OF VIGO,2018-05-30,public,missing,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",20cm,missing,787,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122711,Spain,Europe,Spain,Illumina MiSeq,missing,missing,41.66788 N 4.44108 W,Lucas0145,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_145,SRP450765
SRR25384288,AMPLICON,476,245073360,PRJNA985135,SAMN35789511,"MIMS.me,MIGS/MIMS/MIMARKS.soil",85694600,UNIVERSITY OF VIGO,2018-05-29,public,missing,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,586,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122710,Germany,Europe,Germany,Illumina MiSeq,missing,missing,47.98929 N 9.74558 E,Lucas0144,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_144,SRP450765
SRR25384289,AMPLICON,476,226353232,PRJNA985135,SAMN35789510,"MIMS.me,MIGS/MIMS/MIMARKS.soil",79236869,UNIVERSITY OF VIGO,2018-05-22,public,missing,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,701,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122709,Germany,Europe,Germany,Illumina MiSeq,missing,missing,50.57976 N 10.09882 E,Lucas0143,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_143,SRP450765
SRR25384290,AMPLICON,476,156843428,PRJNA985135,SAMN35789509,"MIMS.me,MIGS/MIMS/MIMARKS.soil",54685375,UNIVERSITY OF VIGO,2018-07-01,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,253,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122708,France,Europe,France,Illumina MiSeq,missing,missing,48.82154 N 5.62713 E,Lucas0142,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_142,SRP450765
SRR25384291,AMPLICON,476,222078276,PRJNA985135,SAMN35789508,"MIMS.me,MIGS/MIMS/MIMARKS.soil",77569869,UNIVERSITY OF VIGO,2018-05-22,public,missing,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,230,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122707,Portugal,Europe,Portugal,Illumina MiSeq,missing,missing,37.44268 N 7.79395 W,Lucas0141,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_141,SRP450765
SRR25384292,AMPLICON,476,163849196,PRJNA985135,SAMN35789382,"MIMS.me,MIGS/MIMS/MIMARKS.soil",56388632,UNIVERSITY OF VIGO,2018-06-01,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,missing,42,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122706,Germany,Europe,Germany,Illumina MiSeq,missing,missing,52.78292 N 11.37836 E,Lucas0015,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_15,SRP450765
SRR25384293,AMPLICON,476,89951148,PRJNA985135,SAMN35789507,"MIMS.me,MIGS/MIMS/MIMARKS.soil",36553410,UNIVERSITY OF VIGO,2018-05-28,public,missing,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,614,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21122705,Spain,Europe,Spain,Illumina MiSeq,missing,missing,42.89438 N 3.52178 W,Lucas0140,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_140,SRP450765
SRR25384294,AMPLICON,476,221823616,PRJNA985135,SAMN35789506,"MIMS.me,MIGS/MIMS/MIMARKS.soil",76870997,UNIVERSITY OF VIGO,2018-05-30,public,missing,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,1102,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122704,Spain,Europe,Spain,Illumina MiSeq,missing,missing,42.71654 N 7.09512 W,Lucas0139,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_139,SRP450765
SRR25384295,AMPLICON,476,122400544,PRJNA985135,SAMN35789505,"MIMS.me,MIGS/MIMS/MIMARKS.soil",43017902,UNIVERSITY OF VIGO,2018-06-25,public,missing,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,112,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122703,France,Europe,France,Illumina MiSeq,missing,missing,43.39552 N 3.08271 E,Lucas0138,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_138,SRP450765
SRR25384296,AMPLICON,476,89626040,PRJNA985135,SAMN35789504,"MIMS.me,MIGS/MIMS/MIMARKS.soil",30974899,UNIVERSITY OF VIGO,2018-05-15,public,missing,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,11,ENVO:01000248,ENVO:01000248,ENVO:00001998,SRX21122702,Germany,Europe,Germany,Illumina MiSeq,missing,missing,54.33268 N 10.96825 E,Lucas0137,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_137,SRP450765
SRR25384297,AMPLICON,476,85138788,PRJNA985135,SAMN35789503,"MIMS.me,MIGS/MIMS/MIMARKS.soil",29762629,UNIVERSITY OF VIGO,2018-05-15,public,missing,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,1030,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX21122701,Spain,Europe,Spain,Illumina MiSeq,missing,missing,40.6361 N 1.28293 W,Lucas0136,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_136,SRP450765
SRR25384298,AMPLICON,476,297407180,PRJNA985135,SAMN35789502,"MIMS.me,MIGS/MIMS/MIMARKS.soil",105295006,UNIVERSITY OF VIGO,2018-05-26,public,missing,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,151,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122700,Finland,Europe,Finland,Illumina MiSeq,missing,missing,63.03803 N 30.87296 E,Lucas0135,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_135,SRP450765
SRR25384299,AMPLICON,476,117843796,PRJNA985135,SAMN35789501,"MIMS.me,MIGS/MIMS/MIMARKS.soil",41263251,UNIVERSITY OF VIGO,2018-04-30,public,missing,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,789,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122699,Portugal,Europe,Portugal,Illumina MiSeq,missing,missing,41.52767 N 7.46852 W,Lucas0134,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_134,SRP450765
SRR25384300,AMPLICON,476,238429828,PRJNA985135,SAMN35789500,"MIMS.me,MIGS/MIMS/MIMARKS.soil",83644016,UNIVERSITY OF VIGO,2018-05-25,public,missing,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,215,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122698,Germany,Europe,Germany,Illumina MiSeq,missing,missing,49.89348 N 7.81493 E,Lucas0133,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_133,SRP450765
SRR25384301,AMPLICON,476,258664112,PRJNA985135,SAMN35789499,"MIMS.me,MIGS/MIMS/MIMARKS.soil",89949957,UNIVERSITY OF VIGO,2018-05-21,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,425,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122697,Germany,Europe,Germany,Illumina MiSeq,missing,missing,48.79746 N 10.63953 E,Lucas0132,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_132,SRP450765
SRR25384302,AMPLICON,476,232350832,PRJNA985135,SAMN35789498,"MIMS.me,MIGS/MIMS/MIMARKS.soil",81133044,UNIVERSITY OF VIGO,2018-07-02,public,missing,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,562,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122696,Austria,Europe,Austria,Illumina MiSeq,missing,missing,46.55485 N 14.26248 E,Lucas0131,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_131,SRP450765
SRR25384303,AMPLICON,476,98395388,PRJNA985135,SAMN35790189,"MIMS.me,MIGS/MIMS/MIMARKS.soil",36352534,UNIVERSITY OF VIGO,2018-11-16,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,150,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122695,Romania,Europe,Romania,Illumina MiSeq,missing,missing,45.85221 N 27.82281 E,Lucas0822,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_822,SRP450765
SRR25384304,AMPLICON,476,202652716,PRJNA985135,SAMN35790188,"MIMS.me,MIGS/MIMS/MIMARKS.soil",75748191,UNIVERSITY OF VIGO,2018-11-22,public,missing,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",20cm,missing,993,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122694,Romania,Europe,Romania,Illumina MiSeq,missing,missing,46.61015 N 25.71756 E,Lucas0821,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_821,SRP450765
SRR25384305,AMPLICON,476,172956504,PRJNA985135,SAMN35789450,"MIMS.me,MIGS/MIMS/MIMARKS.soil",60378433,UNIVERSITY OF VIGO,2018-04-30,public,missing,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,212,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122693,Italy,Europe,Italy,Illumina MiSeq,missing,missing,40.71517 N 9.04579 E,Lucas0083,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_83,SRP450765
SRR25384306,AMPLICON,476,166030228,PRJNA985135,SAMN35790187,"MIMS.me,MIGS/MIMS/MIMARKS.soil",59281225,UNIVERSITY OF VIGO,2018-10-19,public,missing,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,missing,241,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122692,Romania,Europe,Romania,Illumina MiSeq,missing,missing,44.81199 N 25.48283 E,Lucas0820,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_820,SRP450765
SRR25384307,AMPLICON,476,130058908,PRJNA985135,SAMN35790186,"MIMS.me,MIGS/MIMS/MIMARKS.soil",45967766,UNIVERSITY OF VIGO,2018-10-16,public,missing,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,213,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122691,France,Europe,France,Illumina MiSeq,missing,missing,49.06993 N 3.3539 E,Lucas0819,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_819,SRP450765
SRR25384308,AMPLICON,476,128317700,PRJNA985135,SAMN35790185,"MIMS.me,MIGS/MIMS/MIMARKS.soil",45302003,UNIVERSITY OF VIGO,2018-10-22,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,224,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122690,Romania,Europe,Romania,Illumina MiSeq,missing,missing,45.00382 N 26.26496 E,Lucas0818,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_818,SRP450765
SRR25384309,AMPLICON,476,230450640,PRJNA985135,SAMN35790184,"MIMS.me,MIGS/MIMS/MIMARKS.soil",80735502,UNIVERSITY OF VIGO,2018-10-29,public,missing,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,514,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122689,Romania,Europe,Romania,Illumina MiSeq,missing,missing,46.04378 N 25.20513 E,Lucas0817,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_817,SRP450765
SRR25384310,AMPLICON,476,117746692,PRJNA985135,SAMN35790183,"MIMS.me,MIGS/MIMS/MIMARKS.soil",41673712,UNIVERSITY OF VIGO,2018-11-14,public,missing,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,missing,16,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122688,Romania,Europe,Romania,Illumina MiSeq,missing,missing,45.19461 N 27.78881 E,Lucas0816,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_816,SRP450765
SRR25384311,AMPLICON,476,125316520,PRJNA985135,SAMN35790182,"MIMS.me,MIGS/MIMS/MIMARKS.soil",44255578,UNIVERSITY OF VIGO,2018-10-16,public,missing,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,321,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122687,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,59.95202 N 13.6968 E,Lucas0815,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_815,SRP450765
SRR25384312,AMPLICON,476,210389620,PRJNA985135,SAMN35790181,"MIMS.me,MIGS/MIMS/MIMARKS.soil",74197626,UNIVERSITY OF VIGO,2018-11-21,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,missing,365,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122686,Romania,Europe,Romania,Illumina MiSeq,missing,missing,47.53612 N 26.63175 E,Lucas0814,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_814,SRP450765
SRR25384313,AMPLICON,476,116414844,PRJNA985135,SAMN35790180,"MIMS.me,MIGS/MIMS/MIMARKS.soil",41528174,UNIVERSITY OF VIGO,2018-10-15,public,missing,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,13,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122685,United Kingdom,Europe,United Kingdom,Illumina MiSeq,missing,missing,51.11625 N 4.19834 W,Lucas0813,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:28:00Z,1,LUCAS_813,SRP450765
