Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,elev,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR24061697,AMPLICON,487,118819178,PRJNA952168,SAMN34066968,"MIMS.me,MIGS/MIMS/MIMARKS.soil",48185222,UNIVERSITY OF ZURICH,2018-06-18,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,60,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863266,Estonia,Europe,Estonia,Illumina MiSeq,59.4293 N 26.72291 E,293_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_293,SRP430822
SRR24061698,AMPLICON,487,78930065,PRJNA952168,SAMN34066967,"MIMS.me,MIGS/MIMS/MIMARKS.soil",32137593,UNIVERSITY OF ZURICH,2018-06-25,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,1159,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863265,Spain,Europe,Spain,Illumina MiSeq,41.10239 N 1.96839 W,292_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_292,SRP430822
SRR24061699,AMPLICON,487,152824948,PRJNA952168,SAMN34066966,"MIMS.me,MIGS/MIMS/MIMARKS.soil",62885004,UNIVERSITY OF ZURICH,2018-06-20,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,44,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863264,Finland,Europe,Finland,Illumina MiSeq,60.19323 N 22.64507 E,291_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_291,SRP430822
SRR24061700,AMPLICON,487,103440836,PRJNA952168,SAMN34066965,"MIMS.me,MIGS/MIMS/MIMARKS.soil",42379358,UNIVERSITY OF ZURICH,2018-06-25,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,79,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863263,Finland,Europe,Finland,Illumina MiSeq,60.87753 N 25.69619 E,290_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_290,SRP430822
SRR24061701,AMPLICON,487,147093403,PRJNA952168,SAMN34066964,"MIMS.me,MIGS/MIMS/MIMARKS.soil",60758555,UNIVERSITY OF ZURICH,2018-06-14,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,156,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863262,Finland,Europe,Finland,Illumina MiSeq,62.08583 N 25.60887 E,289_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_289,SRP430822
SRR24061702,AMPLICON,487,141516014,PRJNA952168,SAMN34066963,"MIMS.me,MIGS/MIMS/MIMARKS.soil",58637581,UNIVERSITY OF ZURICH,2018-06-19,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,41,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863261,Finland,Europe,Finland,Illumina MiSeq,60.43531 N 24.8498 E,288_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_288,SRP430822
SRR24061703,AMPLICON,487,106283868,PRJNA952168,SAMN34066962,"MIMS.me,MIGS/MIMS/MIMARKS.soil",43475703,UNIVERSITY OF ZURICH,2018-06-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,1285,ENVO:01000248,ENVO:01000248,ENVO:00001998,SRX19863260,Spain,Europe,Spain,Illumina MiSeq,42.87743 N 4.81304 W,287_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_287,SRP430822
SRR24061704,AMPLICON,487,193819771,PRJNA952168,SAMN34066961,"MIMS.me,MIGS/MIMS/MIMARKS.soil",80814093,UNIVERSITY OF ZURICH,2018-06-26,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,292,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863259,France,Europe,France,Illumina MiSeq,45.3515 N 1.17231 E,286_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_286,SRP430822
SRR24061705,AMPLICON,487,120166054,PRJNA952168,SAMN34066960,"MIMS.me,MIGS/MIMS/MIMARKS.soil",48672133,UNIVERSITY OF ZURICH,2018-07-03,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,177,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863258,United Kingdom,Europe,United Kingdom,Illumina MiSeq,55.85179 N 4.81776 W,285_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_285,SRP430822
SRR24061706,AMPLICON,487,15826323,PRJNA952168,SAMN34066700,"MIMS.me,MIGS/MIMS/MIMARKS.soil",6468688,UNIVERSITY OF ZURICH,2018-05-31,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,33,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863257,Germany,Europe,Germany,Illumina MiSeq,52.81131 N 12.8333 E,25_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_25,SRP430822
SRR24061707,AMPLICON,487,80488231,PRJNA952168,SAMN34066959,"MIMS.me,MIGS/MIMS/MIMARKS.soil",32472483,UNIVERSITY OF ZURICH,2018-06-18,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,315,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863256,Spain,Europe,Spain,Illumina MiSeq,41.27257 N 0.61923 E,284_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_284,SRP430822
SRR24061708,AMPLICON,487,127520667,PRJNA952168,SAMN34066958,"MIMS.me,MIGS/MIMS/MIMARKS.soil",52790657,UNIVERSITY OF ZURICH,2018-06-28,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",20cm,91,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19863255,Finland,Europe,Finland,Illumina MiSeq,61.40154 N 26.61309 E,283_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_283,SRP430822
SRR24061709,AMPLICON,487,173597141,PRJNA952168,SAMN34066957,"MIMS.me,MIGS/MIMS/MIMARKS.soil",68821492,UNIVERSITY OF ZURICH,2018-06-19,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,840,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX19863254,Spain,Europe,Spain,Illumina MiSeq,42.10093 N 7.5625 W,282_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_282,SRP430822
SRR24061710,AMPLICON,487,156945151,PRJNA952168,SAMN34066956,"MIMS.me,MIGS/MIMS/MIMARKS.soil",63977216,UNIVERSITY OF ZURICH,2018-06-20,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,241,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863253,Italy,Europe,Italy,Illumina MiSeq,44.74014 N 8.77752 E,281_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_281,SRP430822
SRR24061711,AMPLICON,487,114883928,PRJNA952168,SAMN34066955,"MIMS.me,MIGS/MIMS/MIMARKS.soil",48750591,UNIVERSITY OF ZURICH,2018-07-03,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,1040,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19863252,France,Europe,France,Illumina MiSeq,44.48906 N 3.47902 E,280_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_280,SRP430822
SRR24061712,AMPLICON,487,117053819,PRJNA952168,SAMN34066954,"MIMS.me,MIGS/MIMS/MIMARKS.soil",48377222,UNIVERSITY OF ZURICH,2018-06-19,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,1272,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX19863251,Spain,Europe,Spain,Illumina MiSeq,40.69386 N 0.76891 W,279_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_279,SRP430822
SRR24061713,AMPLICON,487,175490585,PRJNA952168,SAMN34066953,"MIMS.me,MIGS/MIMS/MIMARKS.soil",73465080,UNIVERSITY OF ZURICH,2018-07-03,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,4,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863250,Germany,Europe,Germany,Illumina MiSeq,53.00161 N 8.91265 E,278_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_278,SRP430822
SRR24061714,AMPLICON,487,215255737,PRJNA952168,SAMN34066952,"MIMS.me,MIGS/MIMS/MIMARKS.soil",89898943,UNIVERSITY OF ZURICH,2018-07-02,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,1022,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863249,France,Europe,France,Illumina MiSeq,44.92988 N 3.30058 E,277_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_277,SRP430822
SRR24061715,AMPLICON,487,186328559,PRJNA952168,SAMN34066951,"MIMS.me,MIGS/MIMS/MIMARKS.soil",76663589,UNIVERSITY OF ZURICH,2018-07-02,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,321,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863248,Spain,Europe,Spain,Illumina MiSeq,41.59894 N 1.0031 E,276_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_276,SRP430822
SRR24061716,AMPLICON,487,185432608,PRJNA952168,SAMN34066950,"MIMS.me,MIGS/MIMS/MIMARKS.soil",76506755,UNIVERSITY OF ZURICH,2018-06-12,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,1072,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863247,France,Europe,France,Illumina MiSeq,45.30324 N 4.43105 E,275_HJV2KDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_275,SRP430822
SRR24061717,AMPLICON,487,61395263,PRJNA952168,SAMN34066874,"MIMS.me,MIGS/MIMS/MIMARKS.soil",25535956,UNIVERSITY OF ZURICH,2018-05-28,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,801,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863246,Spain,Europe,Spain,Illumina MiSeq,41.27334 N 1.76055 W,199_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_199,SRP430822
SRR24061718,AMPLICON,487,12077488,PRJNA952168,SAMN34066874,"MIMS.me,MIGS/MIMS/MIMARKS.soil",5026036,UNIVERSITY OF ZURICH,2018-05-28,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,801,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863245,Spain,Europe,Spain,Illumina MiSeq,41.27334 N 1.76055 W,199_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_199,SRP430822
SRR24061719,AMPLICON,487,77026385,PRJNA952168,SAMN34066873,"MIMS.me,MIGS/MIMS/MIMARKS.soil",30226396,UNIVERSITY OF ZURICH,2018-06-05,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,814,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863244,Spain,Europe,Spain,Illumina MiSeq,42.28904 N 4.19673 W,198_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_198,SRP430822
SRR24061720,AMPLICON,487,20083626,PRJNA952168,SAMN34066873,"MIMS.me,MIGS/MIMS/MIMARKS.soil",8253988,UNIVERSITY OF ZURICH,2018-06-05,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,814,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863243,Spain,Europe,Spain,Illumina MiSeq,42.28904 N 4.19673 W,198_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_198,SRP430822
SRR24061721,AMPLICON,488,9208072,PRJNA952168,SAMN34066695,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4009130,UNIVERSITY OF ZURICH,2018-05-30,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,143,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863242,Poland,Europe,Poland,Illumina MiSeq,53.95919 N 20.50707 E,20_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_20,SRP430822
SRR24061722,AMPLICON,487,39371345,PRJNA952168,SAMN34066872,"MIMS.me,MIGS/MIMS/MIMARKS.soil",14541232,UNIVERSITY OF ZURICH,2018-06-12,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,730,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863241,Croatia,Europe,Croatia,Illumina MiSeq,44.57765 N 15.62305 E,197_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_197,SRP430822
SRR24061723,AMPLICON,487,10808221,PRJNA952168,SAMN34066872,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4149434,UNIVERSITY OF ZURICH,2018-06-12,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,730,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863240,Croatia,Europe,Croatia,Illumina MiSeq,44.57765 N 15.62305 E,197_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_197,SRP430822
SRR24061724,AMPLICON,487,68736723,PRJNA952168,SAMN34066871,"MIMS.me,MIGS/MIMS/MIMARKS.soil",26893871,UNIVERSITY OF ZURICH,2018-06-25,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,382,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863239,United Kingdom,Europe,United Kingdom,Illumina MiSeq,51.96185 N 3.69582 W,196_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_196,SRP430822
SRR24061725,AMPLICON,487,18050626,PRJNA952168,SAMN34066871,"MIMS.me,MIGS/MIMS/MIMARKS.soil",7441698,UNIVERSITY OF ZURICH,2018-06-25,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,382,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863238,United Kingdom,Europe,United Kingdom,Illumina MiSeq,51.96185 N 3.69582 W,196_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_196,SRP430822
SRR24061726,AMPLICON,487,67333221,PRJNA952168,SAMN34066870,"MIMS.me,MIGS/MIMS/MIMARKS.soil",26686286,UNIVERSITY OF ZURICH,2018-06-15,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",20cm,90,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863237,Lithuania,Europe,Lithuania,Illumina MiSeq,54.15638 N 24.13786 E,195_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_195,SRP430822
SRR24061727,AMPLICON,487,17351813,PRJNA952168,SAMN34066870,"MIMS.me,MIGS/MIMS/MIMARKS.soil",7249106,UNIVERSITY OF ZURICH,2018-06-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,90,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863236,Lithuania,Europe,Lithuania,Illumina MiSeq,54.15638 N 24.13786 E,195_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_195,SRP430822
SRR24061728,AMPLICON,487,96985567,PRJNA952168,SAMN34066869,"MIMS.me,MIGS/MIMS/MIMARKS.soil",38126349,UNIVERSITY OF ZURICH,2018-06-25,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,86,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19863235,Finland,Europe,Finland,Illumina MiSeq,60.85227 N 25.08019 E,194_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_194,SRP430822
SRR24061729,AMPLICON,487,25392586,PRJNA952168,SAMN34066869,"MIMS.me,MIGS/MIMS/MIMARKS.soil",10492926,UNIVERSITY OF ZURICH,2018-06-25,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,86,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19863234,Finland,Europe,Finland,Illumina MiSeq,60.85227 N 25.08019 E,194_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_194,SRP430822
SRR24061730,AMPLICON,487,57694918,PRJNA952168,SAMN34066868,"MIMS.me,MIGS/MIMS/MIMARKS.soil",23468634,UNIVERSITY OF ZURICH,2018-06-14,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,110,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19863233,Finland,Europe,Finland,Illumina MiSeq,62.73292 N 26.95459 E,193_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_193,SRP430822
SRR24061731,AMPLICON,487,14819932,PRJNA952168,SAMN34066868,"MIMS.me,MIGS/MIMS/MIMARKS.soil",6366653,UNIVERSITY OF ZURICH,2018-06-14,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,110,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19863232,Finland,Europe,Finland,Illumina MiSeq,62.73292 N 26.95459 E,193_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_193,SRP430822
SRR24061732,AMPLICON,487,135743484,PRJNA952168,SAMN34066694,"MIMS.me,MIGS/MIMS/MIMARKS.soil",55434417,UNIVERSITY OF ZURICH,2018-05-28,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,158,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863231,Poland,Europe,Poland,Illumina MiSeq,53.88765 N 22.06224 E,19_HJVG7DRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_19,SRP430822
SRR24061733,AMPLICON,487,71530542,PRJNA952168,SAMN34066867,"MIMS.me,MIGS/MIMS/MIMARKS.soil",28324712,UNIVERSITY OF ZURICH,2018-05-25,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,77,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863230,Latvia,Europe,Latvia,Illumina MiSeq,56.54954 N 22.20342 E,192_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_192,SRP430822
SRR24061734,AMPLICON,487,18610854,PRJNA952168,SAMN34066867,"MIMS.me,MIGS/MIMS/MIMARKS.soil",7703028,UNIVERSITY OF ZURICH,2018-05-25,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,77,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863229,Latvia,Europe,Latvia,Illumina MiSeq,56.54954 N 22.20342 E,192_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_192,SRP430822
SRR24061735,AMPLICON,487,50265445,PRJNA952168,SAMN34066866,"MIMS.me,MIGS/MIMS/MIMARKS.soil",20045490,UNIVERSITY OF ZURICH,2018-06-05,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",20cm,78,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863228,Poland,Europe,Poland,Illumina MiSeq,52.92483 N 14.89596 E,191_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_191,SRP430822
SRR24061736,AMPLICON,487,13855293,PRJNA952168,SAMN34066866,"MIMS.me,MIGS/MIMS/MIMARKS.soil",5830032,UNIVERSITY OF ZURICH,2018-06-05,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,78,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863227,Poland,Europe,Poland,Illumina MiSeq,52.92483 N 14.89596 E,191_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_191,SRP430822
SRR24061737,AMPLICON,487,129053516,PRJNA952168,SAMN34066865,"MIMS.me,MIGS/MIMS/MIMARKS.soil",52326525,UNIVERSITY OF ZURICH,2018-06-25,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,1141,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19863226,Italy,Europe,Italy,Illumina MiSeq,46.66666 N 11.37079 E,190_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_190,SRP430822
SRR24061738,AMPLICON,487,33700294,PRJNA952168,SAMN34066865,"MIMS.me,MIGS/MIMS/MIMARKS.soil",14363038,UNIVERSITY OF ZURICH,2018-06-25,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,1141,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19863225,Italy,Europe,Italy,Illumina MiSeq,46.66666 N 11.37079 E,190_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_190,SRP430822
SRR24061739,AMPLICON,487,145041814,PRJNA952168,SAMN34066864,"MIMS.me,MIGS/MIMS/MIMARKS.soil",59216506,UNIVERSITY OF ZURICH,2018-05-30,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,1076,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863224,Spain,Europe,Spain,Illumina MiSeq,37.86188 N 2.29897 W,189_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_189,SRP430822
SRR24061740,AMPLICON,487,38653976,PRJNA952168,SAMN34066864,"MIMS.me,MIGS/MIMS/MIMARKS.soil",16598239,UNIVERSITY OF ZURICH,2018-05-30,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",20cm,1076,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863223,Spain,Europe,Spain,Illumina MiSeq,37.86188 N 2.29897 W,189_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_189,SRP430822
